id,bucket,variant,snr_out,stoi,pesq_wb
0036,changing_-5,as trained,19.848934173583984,0.9754983401299212,2.796649932861328
0036,changing_-5,n_hat zeroed,19.84330940246582,0.9753529167736688,2.8019516468048096
0036,changing_-5,ref zeroed,10.454734802246094,0.9483107898726024,1.8547823429107664
0036,changing_-5,coh zeroed,19.92803001403809,0.9747736597178795,2.738668203353882
0037,changing_-5,as trained,10.280089378356934,0.9280587267407192,1.6641173362731934
0037,changing_-5,n_hat zeroed,10.281383514404297,0.927677843121897,1.658285140991211
0037,changing_-5,ref zeroed,5.043710708618164,0.6730482848288234,1.0730475187301636
0037,changing_-5,coh zeroed,10.188758850097656,0.9242468490605592,1.606200098991394
0038,changing_-5,as trained,14.967622756958008,0.9549941090464468,2.682229995727539
0038,changing_-5,n_hat zeroed,14.919371604919434,0.9563061100355804,2.5528464317321777
0038,changing_-5,ref zeroed,11.485879898071287,0.9443113340192536,2.2005128860473637
0038,changing_-5,coh zeroed,14.947816848754885,0.9565951207667068,2.720688819885254
0039,changing_-5,as trained,12.85552215576172,0.9568658399070988,1.9376485347747805
0039,changing_-5,n_hat zeroed,12.87628173828125,0.9570276648042926,1.94629180431366
0039,changing_-5,ref zeroed,1.6685378551483154,0.8999989447634206,1.1607389450073242
0039,changing_-5,coh zeroed,12.875141143798828,0.9571133345549782,1.938936710357666
0000,changing_0,as trained,10.561721801757812,0.9691453243451602,2.5328171253204346
0000,changing_0,n_hat zeroed,10.591903686523438,0.9694588333606255,2.550546407699585
0000,changing_0,ref zeroed,2.77748966217041,0.91064490619813,1.720949411392212
0000,changing_0,coh zeroed,10.503480911254885,0.9685464975372592,2.531684637069702
0001,changing_0,as trained,13.829710006713867,0.8933055275889483,2.2425100803375244
0001,changing_0,n_hat zeroed,13.839324951171877,0.8948146981084836,2.218172550201416
0001,changing_0,ref zeroed,6.806163787841797,0.7499630315413314,1.2502087354660034
0001,changing_0,coh zeroed,13.624924659729004,0.8900035996854768,2.0360538959503174
0002,changing_0,as trained,0.0904507264494896,0.8623610167511048,2.668630361557007
0002,changing_0,n_hat zeroed,0.1379042863845825,0.8622333002879491,2.699026107788086
0002,changing_0,ref zeroed,12.070106506347656,0.8263974798746464,1.920681715011597
0002,changing_0,coh zeroed,-0.0671745017170906,0.8532420702426781,2.3163583278656006
